as_of_date,approve_avg,approve_sd,poll_rows_cumulative,disapprove_avg,disapprove_sd,net_approval,net_approval_sd,approve_low_90,approve_high_90,disapprove_low_90,disapprove_high_90
2025-02-11,53.740037538682124,0.9468210162243264,10,42.19961240354693,0.9468210162243264,11.449807641896502,0.9544574190908837,52.182516966993106,55.29755811037114,40.64209183185791,43.75713297523595
2025-02-12,53.740037538682124,0.9619615568015523,10,42.19961240354693,0.9619615568015523,11.449807641896502,0.9694787077897228,52.15761077774357,55.32246429962068,40.617185642608376,43.78203916448548
2025-02-13,53.740037538682124,0.9768674612065171,10,42.19961240354693,0.9768674612065171,11.449807641896502,0.9842707782199118,52.1330905649974,55.346984512366845,40.59266542986221,43.80655937723165
2025-02-14,53.740037538682124,0.9915493113123857,10,42.19961240354693,0.9915493113123857,11.449807641896502,0.9988438140458351,52.10893892157325,55.371136155791,40.568513786438054,43.830711020655805
2025-02-15,53.740037538682124,1.006016916738514,10,42.19961240354693,1.006016916738514,11.449807641896502,1.0132072664848149,52.08513971064727,55.39493536671698,40.544714575512074,43.854510231581784
2025-02-16,53.64256806316168,0.9507181996645672,11,42.30503051433395,0.9507181996645672,11.256546891725131,0.9564472138061211,52.07863662471347,55.2064995016099,40.741099075885735,43.868961952782165
2025-02-17,53.6878852695104,0.9024987286736249,12,42.39314260601376,0.9024987286736249,11.223688244675893,0.9070958322630701,52.20327486084229,55.172495678178514,40.90853219734565,43.87775301468187
2025-02-18,53.540136574333566,0.877255242714348,13,42.35872894762938,0.877255242714348,11.115609727651517,0.8811906924331141,52.09705170006846,54.98322144859867,40.91564407336428,43.801813821894484
2025-02-19,53.540136574333566,0.8935752687210012,13,42.35872894762938,0.8935752687210012,11.115609727651517,0.8974391547234559,52.07020525728752,55.01006789137961,40.88879763058333,43.82866026467543
2025-02-20,53.540136574333566,0.9096025290586046,13,42.35872894762938,0.9096025290586046,11.115609727651517,0.9133986185837765,52.04384041403216,55.03643273463497,40.862432787327975,43.855025107930786
2025-02-21,53.540136574333566,0.9253522361078562,13,42.35872894762938,0.9253522361078562,11.115609727651517,0.9290839770606052,52.01793214593614,55.06234100273099,40.83652451923196,43.8809333760268
2025-02-22,53.540136574333566,0.9408383287631354,13,42.35872894762938,0.9408383287631354,11.115609727651517,0.9445088863693931,51.99245752351821,55.08781562514892,40.811049896814026,43.906407998444735
2025-02-23,53.540136574333566,0.9560736168673465,13,42.35872894762938,0.9560736168673465,11.115609727651517,0.9596859050912185,51.96739547458678,55.11287767408035,40.785987847882595,43.931470047376166
2025-02-24,53.21719456691634,0.8729826773719838,15,42.89288613749438,0.8729826773719838,10.266130004899985,0.8755640799539914,51.78113806263943,54.65325107119325,41.45682963321747,44.32894264177129
2025-02-25,53.03417678795465,0.851883770094978,16,42.901727824870086,0.851883770094978,10.078094021935305,0.8541097481264371,51.63282798614841,54.435525589760886,41.50037902306385,44.30307662667632
2025-02-26,53.03417678795465,0.868680584421704,16,42.901727824870086,0.868680584421704,10.078094021935305,0.8708636298781836,51.60519722658095,54.46315634932835,41.472748263496385,44.33070738624379
2025-02-27,53.03417678795465,0.8851587189601836,16,42.901727824870086,0.8851587189601836,10.078094021935305,0.8873012238493792,51.578090695265146,54.49026288064415,41.44564173218058,44.35781391755959
2025-02-28,53.03417678795465,0.9013356521026079,16,42.901727824870086,0.9013356521026079,10.078094021935305,0.9034397942556028,51.55147964024586,54.51687393566344,41.419030677161295,44.38442497257888
2025-03-01,53.03417678795465,0.9172273206524287,16,42.901727824870086,0.9172273206524287,10.078094021935305,0.9192950896445635,51.5253378454814,54.543015730427896,41.39288888239684,44.41056676734333
2025-03-02,53.030330727211066,0.8787934590360978,17,42.91278681483296,0.8787934590360978,10.069271747557247,0.8804926872127745,51.58471548709669,54.475945967325444,41.467171574718584,44.35840205494734
2025-03-03,53.026972368009595,0.8440780740021033,18,43.033168115912915,0.8440780740021033,9.950484317139244,0.8454767239023453,51.63846393627613,54.41548079974306,41.64465968417945,44.42167654764638
2025-03-04,52.86933819170817,0.8268693299627854,19,43.03058868823352,0.8268693299627854,9.798352701264363,0.8280834682332617,51.50913814391939,54.22953823949695,41.67038864044474,44.3907887360223
2025-03-05,52.86933819170817,0.8441640177318065,19,43.03058868823352,0.8441640177318065,9.798352701264363,0.8453533168807156,51.48068838253934,54.25798800087699,41.641938879064696,44.41923849740235
2025-03-06,52.86933819170817,0.8611114264908495,19,43.03058868823352,0.8611114264908495,9.798352701264363,0.8622773511818732,51.45280989513072,54.28586648828561,41.614060391656075,44.44711698481097
2025-03-07,52.86933819170817,0.8777316724563982,19,43.03058868823352,0.8777316724563982,9.798352701264363,0.8788755488470638,51.425469590517395,54.31320679289894,41.58672008704275,44.47445728942429
2025-03-08,52.86933819170817,0.8940430016688827,19,43.03058868823352,0.8940430016688827,9.798352701264363,0.8951660350802122,51.398637453962856,54.34003892945348,41.55988795048821,44.50128942597883
2025-03-09,52.86933819170817,0.9100620247176046,19,43.03058868823352,0.9100620247176046,9.798352701264363,0.9111653145073224,51.372286161047704,54.36639022236863,41.53353665757306,44.527640718893984
2025-03-10,52.69005421660828,0.8397882271137477,21,43.404790499124736,0.8397882271137477,9.250971280432207,0.8405974487868847,51.30860258300616,54.0715058502104,42.02333886552262,44.786242132726855
2025-03-11,52.55980350916254,0.8231430842242128,22,43.37359371954205,0.8231430842242128,9.154395445413638,0.8238462572611323,51.20573313561371,53.91387388271137,42.01952334599322,44.72766409309088
2025-03-12,52.55980350916254,0.8405144478866199,22,43.37359371954205,0.8405144478866199,9.154395445413638,0.8412031000912774,51.17715724238905,53.94244977593603,41.99094745276856,44.75623998631554
